cell,cycle_name,rpt_index,cycle_number,capacity_Ah,capacity_mAh,temp_mean,temp_max,temp_min,temp_std,n_charge_points,v_min_charge,v_max_charge,source_file,pmax_full_32_42,pmax_voltage_full_32_42,ic_area_full_32_42,ic_mean_full_32_42,ic_std_full_32_42,peak_width_full_32_42,charge_time_window_full_32_42,q_delta_window_full_32_42,dva_mean_full_32_42,dva_std_full_32_42,dva_abs_mean_full_32_42,temp_mean_window_full_32_42,temp_max_window_full_32_42,pmax_medium_35_40,pmax_voltage_medium_35_40,ic_area_medium_35_40,ic_mean_medium_35_40,ic_std_medium_35_40,peak_width_medium_35_40,charge_time_window_medium_35_40,q_delta_window_medium_35_40,dva_mean_medium_35_40,dva_std_medium_35_40,dva_abs_mean_medium_35_40,temp_mean_window_medium_35_40,temp_max_window_medium_35_40,pmax_narrow_36_385,pmax_voltage_narrow_36_385,ic_area_narrow_36_385,ic_mean_narrow_36_385,ic_std_narrow_36_385,peak_width_narrow_36_385,charge_time_window_narrow_36_385,q_delta_window_narrow_36_385,dva_mean_narrow_36_385,dva_std_narrow_36_385,dva_abs_mean_narrow_36_385,temp_mean_window_narrow_36_385,temp_max_window_narrow_36_385,pmax_very_narrow_365_38,pmax_voltage_very_narrow_365_38,ic_area_very_narrow_365_38,ic_mean_very_narrow_365_38,ic_std_very_narrow_365_38,peak_width_very_narrow_365_38,charge_time_window_very_narrow_365_38,q_delta_window_very_narrow_365_38,dva_mean_very_narrow_365_38,dva_std_very_narrow_365_38,dva_abs_mean_very_narrow_365_38,temp_mean_window_very_narrow_365_38,temp_max_window_very_narrow_365_38,soh,pmax_norm_full_32_42,pmax_norm_medium_35_40,pmax_norm_narrow_36_385,pmax_norm_very_narrow_365_38,soh_rolling_median,soh_delta,soh_outlier
Cell11,cyc_00179,5,179.0,4.26334213828615,4263.342138286151,25.44839582119636,25.925379,24.995462,0.11884999998394838,6152,3.0177667,4.2002501,OCV_wExpansion.csv,13650.110392688905,3.660520263529432,4233.872955222826,6313.131811390945,2970.640689409243,0.6815060563800941,60792.15888747248,4224.12934924185,0.00023974924804674039,0.0003181195859702216,0.00023974924804674039,25.44702434627774,25.925379,13866.195532008587,3.662763190226265,3228.3394167808474,7253.209868004366,2791.683722529506,0.2730907187330329,46210.00219485725,3209.954601580304,0.00015801118172380663,5.511319515171989e-05,0.00015801118172380663,25.462155919797684,25.925379,14292.761765791078,3.662763190226265,1880.1969606749426,8347.600229253007,2853.9064871912287,0.13947206027149406,27080.001286230996,1880.7439538739407,0.00013644590549288202,5.198770757401314e-05,0.00013644590549288202,25.46440116434305,25.925379,14525.874560997536,3.662763190226265,1370.1288526976502,9568.961715564048,2347.6810869147057,0.1314527995475121,19730.000937124703,1370.4353134742337,0.00011136188385645915,2.879631192373162e-05,0.00011136188385645915,25.46500220595238,25.925379,0.8359293522705681,0.6879340308082865,0.6841679910524812,0.6887240234546854,0.7215908250428783,0.8359293522705681,-0.01534172752161056,False
Cell11,cyc_00213,6,213.0,4.19778495579456,4197.78495579456,25.446210874236673,25.885975,24.932417,0.12827231127247754,6059,3.0184364,4.2001715,OCV_wExpansion.csv,13620.223946530814,3.5334879020814673,4171.381971105582,6212.806769121678,2901.882905322958,0.6767306518368699,60080.33485366268,4165.460512335592,0.00024371429394610519,0.00032479944047736104,0.00024371429394610519,25.445593813114755,25.885975,13766.101820915277,3.5334879020814673,3164.8197701847753,7120.37644735262,2729.358524891279,0.2621139775565626,45370.002154959366,3151.6611944802007,0.00016132981977066537,5.843884771541514e-05,0.00016132981977066537,25.454739169662645,25.846573,14425.204911601746,3.6672348434389344,1849.3834035043242,8136.960436596099,2740.527412928569,0.1342433622624437,26630.0012648571,1849.874062709417,0.00013899822320122553,5.0885672786337165e-05,0.00013899822320122553,25.46483674264706,25.846573,14660.965040596344,3.6672348434389344,1350.6871768225287,9386.739825871404,2225.0448905027265,0.13020472968325825,19450.000923825402,1351.3770843018,0.00011293726602690095,2.7832660505162582e-05,0.00011293726602690095,25.476479917892156,25.846573,0.8230753116331192,0.6864278229622985,0.6792292958582863,0.6951060493889623,0.7283016120746539,0.8230753116331192,-0.012854040637448882,False
Cell11,cyc_00254,7,254.0,4.09787897238949,4097.878972389491,25.250311403212173,25.712599,24.648712,0.13182115856877102,5915,3.019815,4.200211,OCV_wExpansion.csv,12888.311984407654,3.6718954591855404,4071.735716379558,6067.513739718361,2757.770262057904,0.6717942573917073,58423.36277496069,4063.0283766798116,0.00024911080937335445,0.00033579921779936596,0.00024911080937335445,25.24761504447339,25.712599,13009.054944818135,3.6718954591855404,3068.5072980869645,6928.9198582731515,2593.7738510342615,0.2740197482352955,44050.00209226275,3059.804268559912,0.0001659403604284909,6.447165514532078e-05,0.0001659403604284909,25.27745648047367,25.712599,13246.280941806815,3.675208049049794,1806.9810053965018,7867.291505359635,2529.218857392151,0.15259096452488796,26020.0012358837,1807.4209754147228,0.00014184137113342613,4.810114354424794e-05,0.00014184137113342613,25.29266102525033,25.712599,13392.825536367141,3.676660374479658,1313.3477952668477,9098.95620209016,1992.5210488208318,0.1421314001809959,18910.0008981769,1313.649120416138,0.00011551179912284035,2.6280585619763687e-05,0.00011551179912284035,25.291591422429907,25.712599,0.8034863738263762,0.6495411508537806,0.6418760622942338,0.6382973462754955,0.6653052102205974,0.8034863738263762,-0.01958893780674298,False
Cell11,cyc_00295,8,295.0,3.98030818484279,3980.30818484279,25.1800912080794,25.744123,24.688114,0.12559644266102032,5743,3.0201299,4.200211,OCV_wExpansion.csv,11997.927148916397,3.5384457352941374,3951.3080344501877,5893.42454367239,2584.8017972934736,0.6685005776664337,56715.31069383261,3941.8452669453422,0.0002544114770027544,0.0003445061351955382,0.0002544114770027544,25.179306084549765,25.625914,12079.673867297382,3.5385165392760376,2959.2298698493278,6701.0545994129025,2431.479058200089,0.2884573847058842,42490.00201816667,2951.321184430596,0.00017128940086835376,7.03095138608852e-05,0.00017128940086835376,25.193481214727086,25.625914,12480.698678790848,3.6747465285973053,1749.2912729135453,7539.785073734926,2259.1081334348187,0.17706012126696935,25190.001196460704,1749.6792721806364,0.000145579612507428,4.49410481131814e-05,0.000145579612507428,25.18941194009835,25.523464,12645.429596809518,3.6747465285973053,1254.3652105253666,8642.856784482356,1785.938170949547,0.14580707031674311,18060.000857803905,1254.4284492041716,0.00012087680754985629,2.5604542518075552e-05,0.00012087680754985629,25.1882182474359,25.523464,0.7804338321602357,0.6046678120141075,0.5960197361475437,0.6014063027452029,0.6281773904535757,0.7804338321602357,-0.02305254166614057,False
Cell11,cyc_00336,9,336.0,3.89492313256506,3894.9231325650603,25.094667561253562,25.665316,24.554144,0.13133484800117326,5616,3.0210752,4.200211,OCV_wExpansion.csv,11592.106867306624,3.5405440907692505,3865.1915298208132,5735.347574181706,2436.1185876379254,0.6648210562281678,55779.51664938478,3856.8313529182756,0.0002604944375042527,0.0003566144881228804,0.0002604944375042527,25.092595375024164,25.515585,11642.912304817582,3.543421917828074,2876.472881019792,6497.423892799332,2280.257191888894,0.2898779708597301,41330.00196306965,2870.7923071399637,0.0001763418709000629,7.71269657516524e-05,0.0001763418709000629,25.09104682241015,25.515585,11826.089230641423,3.6840576516742285,1703.6688090450125,7277.071784257399,2055.9274873132754,0.16725370597285139,24540.0011655875,1704.4469003289041,0.00014920112754683365,4.316198533840297e-05,0.00014920112754683365,25.087524705052342,25.444658,12232.87101452245,3.6841372756561297,1207.1455685605565,8293.621146671723,1650.425400414339,0.14100313058823577,17380.0008255057,1207.221725425641,0.00012568825390862082,2.649041627770588e-05,0.00012568825390862082,25.085393665346533,25.444658,0.7636920673360773,0.5842154073023409,0.5744696087112935,0.5698626962464227,0.6076830314722325,0.7636920673360773,-0.016741764824158345,False
Cell11,cyc_00377,10,377.0,3.82662932868355,3826.6293286835503,25.17431279746377,25.562866,24.727518,0.11799931866321932,5520,3.021666,4.2001715,OCV_wExpansion.csv,11284.324598922149,3.545745489411785,3796.9124103971753,5640.992115336946,2350.0664269991507,0.6615276882015184,54505.702588881795,3787.5351596880228,0.00026355508414001305,0.00036039111967735695,0.00026355508414001305,25.172449046684974,25.562866,11397.602258644829,3.545830715475133,2817.5961286374577,6380.583940556061,2203.319082643738,0.4004208550226265,40480.00192269682,2811.758894516648,0.0001795016095284912,8.11631029424838e-05,0.0001795016095284912,25.18268847367007,25.562866,11529.883958974782,3.6863316168325992,1667.9714710248668,7107.541153756499,1947.2888828961295,0.18857650778280677,24020.0011408887,1668.3858568379671,0.00015193759962968143,4.2383047143416264e-05,0.00015193759962968143,25.189149680018414,25.562866,11725.797343157423,3.6863316168325992,1170.9346702764856,8074.953460143602,1576.362361748751,0.13884395303167496,16860.000800807,1171.107730825959,0.00012899106436859743,2.7292633619798806e-05,0.00012899106436859743,25.193699018880647,25.562866,0.7503014471627423,0.5687038919804973,0.5623658358279832,0.5555894795082128,0.5824935182803544,0.7503014471627423,-0.013390620173335033,False
Cell11,cyc_00418,11,418.0,3.79081413287401,3790.8141328740103,25.22645695560833,25.681078,24.648712,0.14832590142246452,5474,3.0221388,4.2001715,OCV_wExpansion.csv,11075.498244108187,3.544819335746626,3764.254281655504,5598.173128084119,2317.7001567653515,0.6597686365556825,54169.746572924814,3755.1344230619775,0.0002655090265666833,0.00036274446502772176,0.0002655090265666833,25.222927663245162,25.681078,11188.717630722656,3.544819335746626,2785.3878188607523,6324.373169955641,2175.760548617186,0.299390153936653,40050.00190227289,2781.854450123346,0.00018176531861729053,8.71496026714833e-05,0.00018176531861729053,25.261966007573708,25.681078,11204.729896561788,3.691021679457034,1648.4623223497374,7024.5781735881565,1900.6940272858906,0.20515621520362037,23740.0011275895,1648.9211176888648,0.00015346833882889412,4.234433507739534e-05,0.00015346833882889412,25.289914381792848,25.681078,11376.797209447639,3.691084653122193,1152.0053887537642,7959.154709209936,1560.6946852250428,0.13723775185520415,16590.0007879827,1152.2780829416083,0.00013106874997793598,2.8652691366477173e-05,0.00013106874997793598,25.30730235310157,25.681078,0.7432790284913317,0.5581795261055433,0.5520593190968899,0.539921309998545,0.5651565040189273,0.7432790284913317,-0.007022418671410624,False
Cell11,cyc_00459,12,459.0,3.74809175588041,3748.09175588041,25.144740258958258,25.602272,24.625069,0.1384143442134738,5414,3.0231235,4.200211,OCV_wExpansion.csv,10929.886470299318,3.5507416150226443,3720.9461816520047,5537.458126774788,2266.6027071565923,0.6565233377957158,53387.62653577604,3711.9177354468457,0.0002688338529030237,0.000370739491358856,0.0002688338529030237,25.14248481241269,25.602272,11049.482083238305,3.5507416150226443,2746.1681186673613,6246.556571888952,2132.8649242923884,0.2946344532126721,39490.001875674396,2742.8304712689546,0.00018469080126973795,9.416264476496827e-05,0.00018469080126973795,25.16134967863998,25.58651,11126.515640962729,3.6950392643439116,1628.9707384207413,6925.522612093874,1852.2124019142925,0.19365695366515912,23460.00111429016,1629.4776913525868,0.0001554058623416188,4.245728987370196e-05,0.0001554058623416188,25.153504208195947,25.539225,11393.31142211636,3.6950392643439116,1132.3935727317712,7831.627436740254,1547.0754154626293,0.1343589768325799,16300.0007742085,1132.464383632122,0.00013338439273414868,2.993814408709155e-05,0.00013338439273414868,25.168199196801112,25.539225,0.7349022931111222,0.5508410290818758,0.5451893377393097,0.5361524067109643,0.5659768680042085,0.7349022931111222,-0.008376735380209444,False
Cell11,cyc_00500,13,500.0,3.69859035526481,3698.5903552648097,25.24122219011976,25.712599,24.648712,0.13321975465392435,5344,3.023596,4.2001715,OCV_wExpansion.csv,10904.78738354329,3.5522300559276214,3673.798770078106,5470.4226224017,2213.1080234611604,0.6540248018286112,53073.03452083379,3671.8035806131975,0.0002731364636752865,0.00038164276382429354,0.0002731364636752865,25.24182636016949,25.712599,10980.303699262118,3.5522300559276214,2701.0792589593248,6153.807946858229,2072.5718659325835,0.29103000733031825,38840.00184480096,2697.4595804806113,0.0001874165923581757,9.787201857865237e-05,0.0001874165923581757,25.25873744830461,25.688957,10842.108423705979,3.692318024705903,1600.8108765812115,6792.410680147753,1770.5626966999648,0.2040797230769238,23050.00109481628,1600.8480452307108,0.00015791007049845143,4.223661047409958e-05,0.00015791007049845143,25.269068601895736,25.681078,10983.864907644587,3.692318024705903,1106.2206434931277,7633.497911793525,1499.7484746328726,0.13301722235294156,15930.0007566344,1106.2079168348741,0.00013686100942140206,3.0945479197517465e-05,0.00013686100942140206,25.273314071229052,25.681078,0.7251963693520408,0.5495760930905208,0.5417760268653941,0.5224477017576191,0.5456371048492988,0.7300493312315814,-0.009705923759081414,False
Cell11,cyc_00541,14,541.0,3.65315711243407,3653.15711243407,25.324720484842747,25.885975,24.766922,0.13840983810969287,5278,3.023596,4.2001715,OCV_wExpansion.csv,10431.676011362935,3.5516890518552238,3628.808479429681,5381.884995054727,2134.507608214106,0.6536488269991931,52420.36848983383,3622.244669427668,0.0002756098470882358,0.0003819960863523767,0.0002756098470882358,25.32327620134228,25.759884,10529.148537810022,3.5519298081448163,2657.3541827272657,6044.586365681634,1999.929563523194,0.2986957855203629,38230.001815827534,2655.0226577270564,0.00019032114022836532,0.00010010276584866754,0.00019032114022836532,25.347010403710996,25.759884,10206.843566833204,3.696730417647079,1571.403763483469,6640.585386197794,1680.2647923974555,0.20562046162896053,22630.00107486733,1571.518147569979,0.00016097228246870484,4.221252007486003e-05,0.00016097228246870484,25.347586327852998,25.759884,10349.028099338535,3.696730417647079,1079.7246102425734,7456.39814068742,1418.888548682441,0.13428593592760274,15550.0007385854,1079.647888843959,0.00013985853984718928,3.128294252562878e-05,0.00013985853984718928,25.341731712842712,25.759884,0.716288104422987,0.5257323728624709,0.5195157089756659,0.49183625133577225,0.51410079945512,0.7251963693520408,-0.008908264929053833,False
Cell12,cyc_00000,0,0.0,5.0305336814529,5030.533681452899,25.460251610136723,26.193319,24.420172,0.24920837256121323,7241,3.0683401,4.2000141,OCV_wExpansion.csv,18792.311302445305,3.63425782280545,5001.283134814861,7551.552461996778,4304.33947990522,0.2462021295022634,71889.9334460928,4995.527342117445,0.00021013120949819105,0.00025884451031561083,0.00021013120949819105,25.462360389495334,26.193319,19126.33479441946,3.635740776923097,3725.7314332356955,8674.589521700307,4223.911958705311,0.23129105683258055,53640.0025477633,3727.3383832968066,0.000140795647624772,5.578348109467288e-05,0.000140795647624772,25.37491336844406,25.996304,19757.12564328918,3.635740776923097,2304.741308728172,10670.500279951806,4431.730758192021,0.10964882452488744,33180.0015759655,2305.7949806991355,0.00011468056894146816,5.492673347914413e-05,0.00011468056894146816,25.386425447733235,25.917496,19246.407936760566,3.650878651040744,1386.474241483004,10710.344915616373,4154.205139773581,0.07719849565610915,19940.000947099197,1386.6380113654045,0.00011372543851020402,5.7911149396050776e-05,0.00011372543851020402,25.381172045962735,25.728361,1.0,1.0,1.0,1.0,1.0,0.9667044640353875,,False
Cell12,cyc_00009,1,9.0,4.86303936634089,4863.0393663408895,25.83130320519777,27.446346,24.538383,0.7736320204246097,7003,3.1707861,4.2000141,OCV_wExpansion.csv,18475.360933734053,3.635304141085993,4861.384820469904,7331.393161071368,4129.97203486684,0.2453572493212679,69893.16525581639,4855.305805729682,0.00021427284194678125,0.0002632842272514341,0.00021427284194678125,25.794238341623878,27.446346,18790.622573085908,3.6364659726697033,3620.1626188560717,8419.112236198029,4051.6143552459694,0.23158614678733125,52140.00370488971,3622.2735225619126,0.00014418514629451005,5.6074308582259665e-05,0.00014418514629451005,25.96837941101039,27.446346,19236.805482814332,3.636571689321287,2213.7850740591043,10264.815878614118,4294.426948654675,0.11133703429864372,31900.002078223,2215.801390912896,0.00011908576945582069,5.60679909303357e-05,0.00011908576945582069,25.968132358390278,27.343899,18846.751091593993,3.6522390188235496,1359.9775386142485,10403.556225623697,3967.0549022437835,0.08161585303167485,19590.001229023997,1360.7878080009257,0.00011586196118443275,5.712319798027327e-05,0.00011586196118443275,25.762223451773494,26.492786,0.9667044640353875,0.9831340401076685,0.9824476448341004,0.973664177174903,0.9792347306323467,0.9582624436305008,-0.033295535964612544,False
Cell12,cyc_00018,2,18.0,4.7781036303683,4778.1036303683,25.113957807412792,25.539225,24.491098,0.14131082200946501,6880,3.1833901,4.2000141,OCV_wExpansion.csv,18163.94816512015,3.636802010316762,4780.152689197896,7226.045760276623,4061.743019792279,0.24863068660633703,68700.0053907323,4772.2096063320605,0.00021751798327457369,0.0002675879087881215,0.00021751798327457369,25.109664919895376,25.539225,18629.290237515637,3.636802010316762,3583.772438961498,8334.434034359996,3980.8641398137706,0.23866652298642688,51620.003875993,3585.003334694717,0.0001455514059380498,5.680438537572452e-05,0.0001455514059380498,25.148729741205468,25.539225,19090.32566917447,3.6411057570135954,2164.4911923131594,10090.604035906323,4247.553862765321,0.11424396199095055,31180.002242509,2165.388056430875,0.00012152357536000157,5.7586641146638094e-05,0.00012152357536000157,25.15340933854574,25.539225,19093.86025982669,3.6508350634389344,1364.9522439479392,10422.488772527666,3909.7188716715536,0.08410803800904976,19670.001450288008,1365.602901503958,0.0001148214665462555,5.5767115296273197e-05,0.0001148214665462555,25.158489316551293,25.539225,0.9498204232256142,0.9665627539256765,0.9740125558688407,0.9662501526713123,0.9920739663507543,0.9498204232256142,-0.016884040809773238,False
Cell12,cyc_00026,3,26.0,4.70144300202816,4701.44300202816,25.118171750221567,25.562866,24.530502,0.12083728444863145,6770,3.1951275,4.2000141,OCV_wExpansion.csv,17587.279665081947,3.6415618647964,4706.3611725549745,7087.292905708723,3920.396412722052,0.2493724194570146,67651.5307147221,4699.309798137042,0.00022076123447175677,0.00027456679222500414,0.00022076123447175677,25.116720635776932,25.562866,17940.642988143554,3.6415618647964,3551.868823480613,8208.939947050874,3832.054304247531,0.23939775864253532,51170.0032316186,3553.7826424759633,0.00014681695329165625,5.6734689597763654e-05,0.00014681695329165625,25.133689682657657,25.562866,18754.591859306074,3.6415618647964,2122.5222674920165,9839.945650014719,4107.842377016036,0.10578746886877877,30570.001592247994,2123.5023396318484,0.00012399961775870304,5.792522403263412e-05,0.00012399961775870304,25.14115272068146,25.562866,18166.002426045034,3.650555296108618,1367.880139396374,10294.835603779065,3757.7456542005975,0.08945464235294143,19710.000991242996,1368.9112319745627,0.00011474794253827257,5.32137616761096e-05,0.00011474794253827257,25.147957063432838,25.48406,0.934581358507137,0.9358763476206061,0.9380073694714443,0.9492571033821597,0.9438645634933279,0.934581358507137,-0.015239064718477247,False
Cell12,cyc_00039,4,39.0,4.59977312515306,4599.77312515306,25.088839493808518,25.499823,24.459576,0.12564867381218442,6622,3.2121823,4.2000532,OCV_wExpansion.csv,17016.187790691267,3.632022796561106,4606.007009502652,6953.642453165605,3775.237876224003,0.24967706398190215,66191.918553166,4597.591163441438,0.00022176427350534343,0.0002722083203953977,0.00022176427350534343,25.088627552755376,25.499823,17289.67529177813,3.6468029205430064,3509.637133394966,8076.58830161679,3679.2597970958227,0.24758473131221903,50550.0031133474,3510.975675467255,0.0001482452058146656,5.665455129377201e-05,0.0001482452058146656,25.107794620642824,25.499823,17872.007364217876,3.6476180117647257,2069.5617851071843,9565.983514328755,3945.6002773966634,0.11102972452488702,29800.001498685,2070.162635794622,0.00012680429293964663,5.814693897262837e-05,0.00012680429293964663,25.108665097834805,25.48406,18147.366158536635,3.6509500901357668,1374.9277872392186,10257.675643285427,3667.7009307634416,0.08659255918552056,19810.000996272996,1375.3158218086849,0.00011379852945587389,4.9937698499282665e-05,0.00011379852945587389,25.109123023227387,25.468302,0.9143708036608497,0.9054866917023174,0.9039722182852714,0.9045853980428771,0.9428962650155219,0.9143708036608497,-0.02021055484628731,False
Cell12,cyc_00048,5,48.0,4.54214074554047,4542.14074554047,25.027180960220317,25.452538,24.365009,0.17092800222579888,6536,3.2118671,4.2000141,OCV_wExpansion.csv,16944.431930920415,3.6472048345701564,4545.089400995126,6893.167310372004,3738.4902750170177,0.24363032488687875,65330.26677597259,4537.66126784513,0.00022441077379433316,0.00027775344982879975,0.00022441077379433316,25.019020966728906,25.452538,17412.17461909505,3.6472048345701564,3479.1366375405432,8020.707713105267,3637.8574715887726,0.23575026217194672,50110.0033585287,3480.634745718542,0.00014920100922449826,5.7230784884408734e-05,0.00014920100922449826,25.081299828252956,25.452538,18082.688510792126,3.6482326866968524,2037.7323894192868,9447.415859235463,3905.15675156419,0.1013347285972861,29350.001715973995,2038.6880974185776,0.00012840673413404803,5.897735097722133e-05,0.00012840673413404803,25.10457753936213,25.452538,18458.727016731147,3.650525720181016,1374.946625974917,10275.895922866297,3650.474535670989,0.08018967511312258,19790.00105477299,1375.2934525210849,0.00011302273401242153,4.833650648342919e-05,0.00011302273401242153,25.110080826829268,25.452538,0.9029142896482161,0.9016683290423972,0.9103769648628887,0.9152489505442912,0.9590738738045268,0.9029142896482161,-0.01145651401263359,False
Cell12,cyc_00062,6,62.0,4.44491531683162,4444.91531683162,24.95784945276822,25.421017,24.388651,0.15361823829406823,6394,3.2252195,4.2000141,OCV_wExpansion.csv,16314.435757934947,3.638714498099568,4446.088132802775,6764.25847736087,3593.634954379678,0.2453172973755673,63910.0043271764,4438.535373944023,0.00022539561474314596,0.0002747075873563722,0.00022539561474314596,24.952218414465733,25.421017,16700.929713525493,3.638714498099568,3409.468750677855,7829.507816892286,3489.2433384369037,0.23767748380090659,49110.00293196201,3410.956329293342,0.0001519265005209034,5.7401365425297865e-05,0.0001519265005209034,25.003527940676015,25.421017,17297.964341182174,3.651659313303188,1988.6529054843606,9187.577234284814,3727.5368579851556,0.10808007203620029,28650.001440849097,1989.8928329929035,0.00013111032171690497,5.9222580134878657e-05,0.00013111032171690497,25.01148208964955,25.421017,17648.28307074272,3.651705107963821,1374.080157297208,10144.161671049713,3505.5384346173378,0.08976219040724054,19800.000995771,1374.8035057045784,0.00011332857485355221,4.611618583983e-05,0.00011332857485355221,25.018286891041164,25.421017,0.8835872291680703,0.8681441838296958,0.8731902841310906,0.8755304113307445,0.9169650320585051,0.8835872291680703,-0.019327060480145763,False
Cell12,cyc_00096,7,96.0,4.24367153809716,4243.67153809716,25.15169578043585,25.610151,24.75116,0.11423499744026318,6103,3.0183971,4.200211,OCV_wExpansion.csv,14813.57517277493,3.64465304361993,4200.40854105898,6372.029557878444,3198.369970287749,0.6857662660504027,60617.2129064864,4190.695336254904,0.0002416830727423188,0.00032818403879136983,0.0002416830727423188,25.150358806871612,25.610151,15085.071916587667,3.64465304361993,3203.5909847561243,7310.678744457929,3088.937231289806,0.24716460018099662,45930.002181557895,3190.0409614507903,0.0001600215557562921,5.794382683392996e-05,0.0001600215557562921,25.14404259138223,25.610151,15582.727890282138,3.64465304361993,1855.9277190412874,8469.164698888782,3287.918335554886,0.12367603891402812,26730.001269606902,1856.5168106888848,0.0001395603063314954,5.9181049211552884e-05,0.0001395603063314954,25.148716466036113,25.610151,15831.70861647642,3.6565069009954954,1334.9676559000045,9611.554918448639,2934.3060469987317,0.11132124298642543,19220.000912901,1335.0999686551108,0.00011555206888060343,3.9949728264896454e-05,0.00011555206888060343,25.150327971534654,25.610151,0.8435827701031352,0.7882785110550691,0.7887068839236818,0.788714318652676,0.822579915613132,0.8435827701031352,-0.040004459064935105,False
Cell12,cyc_00134,8,134.0,4.02902953870925,4029.02953870925,25.23199924115425,25.618034,24.782684,0.12021113898244958,5822,3.0223751,4.200211,OCV_wExpansion.csv,13651.433250277769,3.655336822171966,3998.9761073086975,6074.864968822153,2895.6427626715767,0.672197059046884,57593.41473554031,3989.47756493138,0.00025215916960494837,0.0003517798290397717,0.00025215916960494837,25.232281334961485,25.618034,13925.305194808212,3.668723271402736,3027.1136627988817,6933.22657631271,2801.6767047800754,0.23970133719457198,43380.00206043938,3012.8235171668744,0.0001677601941974324,6.420821814995076e-05,0.0001677601941974324,25.23877544154197,25.618034,14408.524339920006,3.668723271402736,1745.745858137628,7927.639368664429,3018.514443268438,0.11515560262443492,25140.001194085897,1746.3115522813437,0.00014797646382339738,6.0732192200500646e-05,0.00014797646382339738,25.229243831842574,25.602272,14698.522016749748,3.668723271402736,1304.4350786693653,9254.995191463495,2487.392490434468,0.1130910262443443,18790.000892477103,1304.673715125832,0.00011714941128231353,3.535312105974768e-05,0.00011714941128231353,25.226843754822653,25.602272,0.8009149314642102,0.7264371598879064,0.7280697187665686,0.7292824168891232,0.7637020926214303,0.8222488507836727,-0.04266783863892498,False
Cell12,cyc_00183,9,183.0,3.50869720467423,3508.6972046742303,25.2230254759739,25.610151,24.74328,0.13168114151758328,5057,3.0280862,4.2001715,OCV_wExpansion.csv,9833.858742598091,3.548761145158391,3472.612935529671,5126.547323562235,1942.6410449897242,0.6613723939944522,50073.1423783465,3462.084303833721,0.0002847337571652444,0.0004144699200922088,0.0002847337571652444,25.223501502324602,25.610151,9935.104368172711,3.548835157828074,2535.662638365702,5690.066599927188,1853.325771333027,0.4464022485067902,36410.001729382195,2528.665302481772,0.0001981897561738724,8.721729883184425e-05,0.0001981897561738724,25.225235627743636,25.610151,10167.081216029956,3.680234048778301,1456.9831002277588,6347.310502452018,1924.7178033869818,0.14881759981900533,20980.0009964965,1457.1667284090877,0.00017436197409429437,5.748709156252425e-05,0.00017436197409429437,25.230580250000003,25.602272,10282.813234463645,3.6829908221719663,1059.8953909683014,7303.265939398752,1424.287883533332,0.1422071069683266,15260.000724811103,1059.899714150772,0.00014269537627345706,3.0507540618901355e-05,0.00014269537627345706,25.24581184788937,25.602272,0.6974801138118732,0.5232916049724274,0.5194463275353468,0.514603257558539,0.5342718115635235,0.8009149314642102,-0.10343481765233697,True
