window,model_name,inner_rmse,inner_mae,inner_valid_folds,inner_model_size_kb,rank_score,n_features,test_cell,dataset
medium_37_40,SVR-RBF,0.011401379795946876,0.004545582927412914,7,21.852678571428573,0.012114893725752368,17,Cell4,Dataset 2
full_36_42,Ridge,0.005192057642158301,0.004032420238222147,7,2.1796875,0.005312179314318533,17,Cell5,Dataset 2
narrow_375_395,Ridge,0.005263107500619299,0.004170088300490498,7,2.234375,0.005386667971205288,17,Cell5,Dataset 2
medium_37_40,Ridge,0.005576669587277633,0.004527992147762304,7,2.20703125,0.005706644541848033,17,Cell5,Dataset 2
full_36_42,XGBoost,0.006048182534849135,0.00436190979390199,7,655.4252232142857,0.00683285060686429,17,Cell5,Dataset 2
full_36_42,ExtraTrees,0.005734702351901806,0.00400111575042775,7,28201.297433035714,0.006909990456468232,17,Cell5,Dataset 2
full_36_42,ElasticNet,0.006900159885978962,0.004929010201183827,7,2.2626953125,0.007063356069326387,17,Cell5,Dataset 2
full_36_42,RandomForest,0.006074613927412658,0.00425619773021577,7,7845.936662946428,0.007164141920193932,17,Cell5,Dataset 2
full_36_42,LightGBM,0.0064657690024032405,0.0045207417985401845,7,875.1577845982143,0.007341951333529242,17,Cell5,Dataset 2
full_36_42,HistGB,0.006480612395999814,0.004509236508802588,7,771.0285993303571,0.007342407031409753,17,Cell5,Dataset 2
narrow_375_395,ElasticNet,0.007240012271540424,0.005210733594704265,7,2.3173828125,0.007413653274194051,17,Cell5,Dataset 2
full_36_42,SVR-RBF,0.007164060092197828,0.004769877111345823,7,21.309151785714285,0.007608947792396972,17,Cell5,Dataset 2
very_narrow_38_39,Ridge,0.0074991750349246095,0.005545816244585783,7,2.275390625,0.007677121030058125,17,Cell5,Dataset 2
medium_37_40,ElasticNet,0.007746241260633879,0.006161226118242369,7,2.2900390625,0.00793074114788202,17,Cell5,Dataset 2
medium_37_40,RandomForest,0.006899012328512734,0.004806113513677886,7,7849.056501116072,0.00813645726345427,17,Cell5,Dataset 2
medium_37_40,XGBoost,0.007222045347443008,0.0049940767590105776,7,664.0087890625,0.008160882391579968,17,Cell5,Dataset 2
very_narrow_38_39,ElasticNet,0.008206711928826953,0.005352584409357141,7,2.3583984375,0.008405554683649919,17,Cell5,Dataset 2
full_36_42,KNN,0.007826472438443085,0.006063200058987516,7,59.185267857142854,0.008467840522414718,17,Cell5,Dataset 2
very_narrow_38_39,HistGB,0.007476151949136999,0.005425534735549629,7,778.0830078125,0.008471693926156529,17,Cell5,Dataset 2
very_narrow_38_39,LightGBM,0.007538354765882106,0.005457639455729502,7,877.4440569196429,0.008560277088522165,17,Cell5,Dataset 2
full_36_42,CatBoost,0.0077730411302680425,0.006301406711757224,7,202.44698660714286,0.008599378436007077,17,Cell5,Dataset 2
very_narrow_38_39,ExtraTrees,0.007190165097985148,0.005312269171609673,7,28195.065011160714,0.008663708575454123,17,Cell5,Dataset 2
medium_37_40,LightGBM,0.007673379142859018,0.005138268752622284,7,879.3978794642857,0.008713946742458938,17,Cell5,Dataset 2
very_narrow_38_39,XGBoost,0.007713060856080663,0.005686092644114121,7,661.5630580357143,0.00871515957596652,17,Cell5,Dataset 2
very_narrow_38_39,RandomForest,0.007483654933837702,0.005399447857200997,7,7858.647181919643,0.00882614734289355,17,Cell5,Dataset 2
medium_37_40,HistGB,0.00779828696288747,0.005205718919299693,7,775.7613002232143,0.008836259716102817,17,Cell5,Dataset 2
narrow_375_395,ExtraTrees,0.0073438190778466845,0.005255727146282875,7,28195.34542410714,0.008848853671216383,17,Cell5,Dataset 2
narrow_375_395,XGBoost,0.007930702416201599,0.005500233794019033,7,663.0168805803571,0.008961425287405877,17,Cell5,Dataset 2
medium_37_40,ExtraTrees,0.007510972724187296,0.005199324084759487,7,28196.543526785714,0.009050269993742246,17,Cell5,Dataset 2
medium_37_40,SVR-RBF,0.008539084687122974,0.004901471231338231,7,22.657924107142858,0.009079386409897989,17,Cell5,Dataset 2
narrow_375_395,KNN,0.008540444237980149,0.0060927254265506015,7,59.239955357142854,0.00924047641259218,17,Cell5,Dataset 2
very_narrow_38_39,CatBoost,0.008362356361917404,0.006673947232994295,7,202.65094866071428,0.009251510242245277,17,Cell5,Dataset 2
narrow_375_395,SVR-RBF,0.008826211783105917,0.005434912773944222,7,23.118861607142858,0.009388087396734352,17,Cell5,Dataset 2
narrow_375_395,RandomForest,0.00807182637337451,0.00560371089518714,7,7845.6259765625,0.00951956314532417,17,Cell5,Dataset 2
narrow_375_395,HistGB,0.008419115207253565,0.00567670300435572,7,774.8868582589286,0.009539532188600694,17,Cell5,Dataset 2
very_narrow_38_39,SVR-RBF,0.009058931987409815,0.006792187636390507,7,31.088448660714285,0.009687349394694124,17,Cell5,Dataset 2
medium_37_40,KNN,0.009031088508706278,0.0062311905454784005,7,59.212611607142854,0.009771255177994091,17,Cell5,Dataset 2
narrow_375_395,LightGBM,0.008740109379051215,0.005660538951127491,7,878.4609375,0.009925147448540984,17,Cell5,Dataset 2
very_narrow_38_39,KNN,0.00935996233126181,0.006975909108694332,7,59.280970982142854,0.01012729512850196,17,Cell5,Dataset 2
medium_37_40,CatBoost,0.00927261066351214,0.006837815253861359,7,202.10267857142858,0.010258050250970764,17,Cell5,Dataset 2
narrow_375_395,CatBoost,0.009911551825000614,0.0075716541301055745,7,201.58314732142858,0.010964386675054526,17,Cell5,Dataset 2
narrow_375_395,Ridge,0.004795713777413396,0.003778142801772746,7,2.234375,0.004908301379141688,17,Cell6,Dataset 2
full_36_42,Ridge,0.00485480831592324,0.003920477323073237,7,2.1796875,0.004967127502865795,17,Cell6,Dataset 2
medium_37_40,Ridge,0.005560047354093865,0.004464196877791565,7,2.20703125,0.005689634895716607,17,Cell6,Dataset 2
full_36_42,ElasticNet,0.006439743360561008,0.004638100844683799,7,2.2626953125,0.0065920501991773095,17,Cell6,Dataset 2
narrow_375_395,ElasticNet,0.0066454731717947284,0.004492161448576777,7,2.3173828125,0.006804855032125844,17,Cell6,Dataset 2
full_36_42,ExtraTrees,0.005899909600785043,0.00407292944307677,7,28199.851004464286,0.00710904975137992,17,Cell6,Dataset 2
very_narrow_38_39,Ridge,0.007188043122795453,0.0052783121904768655,7,2.275390625,0.0073586063488291975,17,Cell6,Dataset 2
medium_37_40,ElasticNet,0.0072629681747952675,0.005381006191624434,7,2.2900390625,0.007435957469118759,17,Cell6,Dataset 2
medium_37_40,ExtraTrees,0.006467258657268342,0.004265245422907016,7,28195.840401785714,0.007792654146332232,17,Cell6,Dataset 2
very_narrow_38_39,ElasticNet,0.008118845062694776,0.005275110707024734,7,2.3583984375,0.008315558866255542,17,Cell6,Dataset 2
narrow_375_395,ExtraTrees,0.007022612761288,0.00473487903792794,7,28195.20479910714,0.008461818967935715,17,Cell6,Dataset 2
full_36_42,RandomForest,0.007185577059618442,0.004193415428701751,7,7849.669503348215,0.008474433048453443,17,Cell6,Dataset 2
narrow_375_395,LightGBM,0.0074973832540240325,0.004209767008377754,7,880.2518136160714,0.008514229864781588,17,Cell6,Dataset 2
medium_37_40,LightGBM,0.007682060427757231,0.004287140422504215,7,879.4482421875,0.008723814063232738,17,Cell6,Dataset 2
medium_37_40,HistGB,0.007715665940591968,0.004192363076159864,7,781.6117466517857,0.008743799524806544,17,Cell6,Dataset 2
narrow_375_395,HistGB,0.00775989552456187,0.004420730066221846,7,785.2417689732143,0.008794641018705487,17,Cell6,Dataset 2
medium_37_40,RandomForest,0.007477751643477031,0.00441787354996544,7,7845.960239955357,0.00881894345675802,17,Cell6,Dataset 2
full_36_42,SVR-RBF,0.00831341391534962,0.0049870141203875815,7,20.896205357142858,0.008826569922444145,17,Cell6,Dataset 2
medium_37_40,XGBoost,0.007871150913397401,0.00468046217880005,7,654.8507254464286,0.00889218609565926,17,Cell6,Dataset 2
full_36_42,LightGBM,0.00809681112598148,0.004539120383562666,7,877.6891741071429,0.009194484672693326,17,Cell6,Dataset 2
full_36_42,HistGB,0.008315421568693112,0.004691543722722362,7,787.1146763392857,0.009424639534898936,17,Cell6,Dataset 2
narrow_375_395,RandomForest,0.008015174872120532,0.005007805290783901,7,7848.499162946428,0.009452809500658233,17,Cell6,Dataset 2
very_narrow_38_39,XGBoost,0.00855974788534682,0.00542407473298189,7,657.1046316964286,0.009670694269473581,17,Cell6,Dataset 2
very_narrow_38_39,LightGBM,0.008614918168082642,0.004920860049851374,7,878.3196149553571,0.009782954349901087,17,Cell6,Dataset 2
full_36_42,KNN,0.009093759360958532,0.00662809995040627,7,59.185267857142854,0.009838979773259291,17,Cell6,Dataset 2
full_36_42,CatBoost,0.008931310894936373,0.006617353462803237,7,188.46037946428572,0.009868058920619142,17,Cell6,Dataset 2
narrow_375_395,XGBoost,0.008891936444378695,0.005170165745227536,7,656.6015625,0.010045860681889476,17,Cell6,Dataset 2
very_narrow_38_39,HistGB,0.008870745470465971,0.005130013382118537,7,781.7236328125,0.010052821922798818,17,Cell6,Dataset 2
very_narrow_38_39,SVR-RBF,0.009411806213830259,0.006005354402535053,7,29.870256696428573,0.010057417184187156,17,Cell6,Dataset 2
very_narrow_38_39,ExtraTrees,0.008412184674131485,0.005645989388040398,7,28195.989118303572,0.010136172835093153,17,Cell6,Dataset 2
full_36_42,XGBoost,0.009074624278857149,0.005493785475920434,7,652.7785993303571,0.01025119809471433,17,Cell6,Dataset 2
very_narrow_38_39,RandomForest,0.00887963577324836,0.0054675418812898955,7,7863.95703125,0.010472673039462685,17,Cell6,Dataset 2
medium_37_40,CatBoost,0.009529162720855026,0.006433757146596803,7,191.73549107142858,0.010531881968146707,17,Cell6,Dataset 2
narrow_375_395,CatBoost,0.00965742324781369,0.006848927737939318,7,189.40569196428572,0.010671289867900046,17,Cell6,Dataset 2
very_narrow_38_39,CatBoost,0.009888391887894024,0.007042717288269405,7,195.26925223214286,0.010932504705824424,17,Cell6,Dataset 2
narrow_375_395,KNN,0.010356986031312998,0.006890140509565585,7,59.239955357142854,0.011205914172741993,17,Cell6,Dataset 2
medium_37_40,KNN,0.010727653407531196,0.006800043963918242,7,59.212611607142854,0.011606866526112833,17,Cell6,Dataset 2
very_narrow_38_39,KNN,0.011258479157727886,0.007758295360804877,7,59.280970982142854,0.012181452990209608,17,Cell6,Dataset 2
narrow_375_395,SVR-RBF,0.01194367592418281,0.0051095957233861875,7,22.1484375,0.012694199149249023,17,Cell6,Dataset 2
medium_37_40,SVR-RBF,0.012059183586587748,0.005050418182990903,7,22.492745535714285,0.012820526074779057,17,Cell6,Dataset 2
narrow_375_395,Ridge,0.0050024667932990355,0.0038372009660851887,7,2.234375,0.005119908276490873,17,Cell7,Dataset 2
full_36_42,Ridge,0.0051752460780910324,0.0038478861182782956,7,2.1796875,0.005294978803647322,17,Cell7,Dataset 2
full_36_42,ElasticNet,0.00553373167993514,0.003700922627984733,7,2.2626953125,0.005664610370394068,17,Cell7,Dataset 2
full_36_42,ExtraTrees,0.0050936782272156455,0.003289918213154529,7,26332.524274553572,0.006130608297083506,17,Cell7,Dataset 2
narrow_375_395,ElasticNet,0.006111664340013877,0.004282841013208721,7,2.3173828125,0.006258243583816268,17,Cell7,Dataset 2
medium_37_40,Ridge,0.006534480147373075,0.004676543168519211,7,2.20703125,0.006686778709624924,17,Cell7,Dataset 2
medium_37_40,ExtraTrees,0.006028140074986367,0.003902316178550526,7,26329.13643973214,0.007255284864975592,17,Cell7,Dataset 2
narrow_375_395,ExtraTrees,0.006252222196057519,0.0040679759670459335,7,26328.380301339286,0.007524979655420855,17,Cell7,Dataset 2
full_36_42,RandomForest,0.006457291309869489,0.003664262346469914,7,7334.626674107143,0.007606753493541732,17,Cell7,Dataset 2
very_narrow_38_39,ElasticNet,0.007456028714940314,0.00484245989166228,7,2.3583984375,0.00763668295290743,17,Cell7,Dataset 2
medium_37_40,ElasticNet,0.007680998678823937,0.005077640579653935,7,2.2900390625,0.007863944618992107,17,Cell7,Dataset 2
very_narrow_38_39,Ridge,0.007694908389636248,0.005616009565804549,7,2.275390625,0.007877498891188507,17,Cell7,Dataset 2
medium_37_40,RandomForest,0.006735971284476628,0.003773918598789686,7,7335.495256696428,0.007935057230618372,17,Cell7,Dataset 2
full_36_42,KNN,0.007416046249239823,0.004301296912050533,7,55.448660714285715,0.00801427371775274,17,Cell7,Dataset 2
narrow_375_395,RandomForest,0.006836582867527115,0.004113519085253156,7,7330.619559151785,0.008053488016526358,17,Cell7,Dataset 2
full_36_42,CatBoost,0.007650847309533871,0.004822917601143195,7,188.32198660714286,0.008453183893373689,17,Cell7,Dataset 2
narrow_375_395,LightGBM,0.007562837667691874,0.004151648807388256,7,858.6510881696429,0.008584807944475116,17,Cell7,Dataset 2
narrow_375_395,HistGB,0.007589588985719239,0.0041893017068449995,7,734.4845145089286,0.008591495103372544,17,Cell7,Dataset 2
full_36_42,SVR-RBF,0.008288938589615174,0.0045623180358053015,7,20.338727678571427,0.008796308436821231,17,Cell7,Dataset 2
very_narrow_38_39,XGBoost,0.00783222836506588,0.004907803142270696,7,653.8981584821429,0.008847986888161389,17,Cell7,Dataset 2
medium_37_40,LightGBM,0.007947827533298844,0.004364849451356081,7,859.5880301339286,0.009021994849326361,17,Cell7,Dataset 2
full_36_42,LightGBM,0.008005297217486062,0.004343616841290159,7,856.8239397321429,0.009086716628680679,17,Cell7,Dataset 2
medium_37_40,HistGB,0.008028257188978044,0.004438447605452852,7,737.9753069196429,0.009088832434119383,17,Cell7,Dataset 2
medium_37_40,XGBoost,0.008063365723671112,0.004820673470452408,7,652.5659877232143,0.009108771978758583,17,Cell7,Dataset 2
full_36_42,XGBoost,0.008078324831585269,0.0044368794377730525,7,646.1890345982143,0.009124086345515555,17,Cell7,Dataset 2
full_36_42,HistGB,0.008100154889227471,0.0044808856269286015,7,736.1944754464286,0.009169837323991003,17,Cell7,Dataset 2
medium_37_40,CatBoost,0.00852735185952186,0.005258025051769971,7,187.45647321428572,0.009420825116356264,17,Cell7,Dataset 2
very_narrow_38_39,ExtraTrees,0.007893661412028878,0.004815502428901273,7,26326.934709821428,0.009500556038249118,17,Cell7,Dataset 2
narrow_375_395,CatBoost,0.00861131563720839,0.005235962218704975,7,186.33872767857142,0.009512561870596292,17,Cell7,Dataset 2
very_narrow_38_39,RandomForest,0.008139476389692956,0.004840328075787512,7,7338.858258928572,0.009588478154976392,17,Cell7,Dataset 2
very_narrow_38_39,CatBoost,0.008690981015803357,0.00536474147948341,7,198.10518973214286,0.00961115310597382,17,Cell7,Dataset 2
narrow_375_395,KNN,0.008896785319035394,0.004799096759459021,7,55.503348214285715,0.009614631320928817,17,Cell7,Dataset 2
narrow_375_395,XGBoost,0.008654828938128639,0.00506423852846564,7,651.3690011160714,0.009776600418780331,17,Cell7,Dataset 2
very_narrow_38_39,SVR-RBF,0.009360616360498375,0.006052581225866403,7,27.537109375,0.009988003308094061,17,Cell7,Dataset 2
very_narrow_38_39,HistGB,0.008964063822517505,0.005256200357899284,7,740.5650111607143,0.010148891258963656,17,Cell7,Dataset 2
medium_37_40,KNN,0.00947825936722497,0.005422190453810987,7,55.476004464285715,0.01024293042420122,17,Cell7,Dataset 2
very_narrow_38_39,LightGBM,0.009128604124008058,0.005200322649320453,7,859.6383928571429,0.01036236681762461,17,Cell7,Dataset 2
very_narrow_38_39,KNN,0.009791126093674067,0.00552883820800724,7,55.544363839285715,0.010581274968927246,17,Cell7,Dataset 2
narrow_375_395,SVR-RBF,0.01163466204817165,0.005424672852050243,7,20.868303571428573,0.012352529600068952,17,Cell7,Dataset 2
medium_37_40,SVR-RBF,0.011890029594804999,0.005322762481808479,7,21.770089285714285,0.012633262931886782,17,Cell7,Dataset 2
narrow_375_395,Ridge,0.005715968874140658,0.004300246589956,7,2.234375,0.005850161041764174,17,Cell8,Dataset 2
full_36_42,Ridge,0.005931482926715618,0.004103532703568601,7,2.1796875,0.006068711689694214,17,Cell8,Dataset 2
full_36_42,ElasticNet,0.006075425401293868,0.004129191161295142,7,2.2626953125,0.006219115729356822,17,Cell8,Dataset 2
full_36_42,ExtraTrees,0.0055391371423631885,0.0036089213925553335,7,26392.751953125,0.006667003240586437,17,Cell8,Dataset 2
medium_37_40,Ridge,0.006594020810463759,0.00494152253447797,7,2.20703125,0.006747707081788055,17,Cell8,Dataset 2
narrow_375_395,ElasticNet,0.007014884830347407,0.004601294086395076,7,2.3173828125,0.007183126483780693,17,Cell8,Dataset 2
medium_37_40,ElasticNet,0.007416084226942787,0.005050419814082688,7,2.2900390625,0.007592720437674713,17,Cell8,Dataset 2
full_36_42,KNN,0.007490017734026517,0.004597527723139371,7,55.56919642857143,0.008094531763058875,17,Cell8,Dataset 2
very_narrow_38_39,ExtraTrees,0.007135652490877482,0.004427937007437042,7,26386.680245535714,0.008588564461546122,17,Cell8,Dataset 2
medium_37_40,ExtraTrees,0.007147118409473355,0.004492462592017454,7,26387.274832589286,0.008602368211652231,17,Cell8,Dataset 2
narrow_375_395,ExtraTrees,0.007163502312104719,0.004482484891812554,7,26386.739676339286,0.008622085192503107,17,Cell8,Dataset 2
very_narrow_38_39,ElasticNet,0.008475330376026805,0.004959522975533039,7,2.3583984375,0.008680681563520578,17,Cell8,Dataset 2
very_narrow_38_39,XGBoost,0.007727785868644932,0.004915150454418212,7,656.0618024553571,0.00873050906422206,17,Cell8,Dataset 2
full_36_42,RandomForest,0.007585915203556662,0.0045009139900850535,7,7358.979910714285,0.00893678653312293,17,Cell8,Dataset 2
very_narrow_38_39,Ridge,0.008870795522068592,0.005516961224860601,7,2.275390625,0.009081288346872527,17,Cell8,Dataset 2
medium_37_40,XGBoost,0.008102406681971102,0.005019279527109845,7,652.8715122767857,0.009152950288640221,17,Cell8,Dataset 2
full_36_42,CatBoost,0.008416134912702385,0.005391152748441326,7,180.07310267857142,0.009291227928687957,17,Cell8,Dataset 2
narrow_375_395,XGBoost,0.008385038433557961,0.0052892574362507685,7,655.4486607142857,0.009472887240644306,17,Cell8,Dataset 2
full_36_42,XGBoost,0.008408454427303385,0.004902051758504523,7,646.2264229910714,0.009496961846269416,17,Cell8,Dataset 2
very_narrow_38_39,RandomForest,0.008078577348797118,0.004872246546606855,7,7376.4716796875,0.009517563641784861,17,Cell8,Dataset 2
medium_37_40,RandomForest,0.008212753346125002,0.004787789669194335,7,7359.425362723215,0.009675259602250233,17,Cell8,Dataset 2
very_narrow_38_39,SVR-RBF,0.00906880979944681,0.005765082941551867,7,29.023716517857142,0.009685849372752412,17,Cell8,Dataset 2
full_36_42,SVR-RBF,0.009166314075680653,0.004916541965048983,7,20.132254464285715,0.009725605990814495,17,Cell8,Dataset 2
full_36_42,HistGB,0.008612878939654125,0.004680692230481507,7,740.5439453125,0.009751283530633611,17,Cell8,Dataset 2
narrow_375_395,HistGB,0.008651165304443492,0.0048677117395042125,7,739.1678292410714,0.009794308998423708,17,Cell8,Dataset 2
full_36_42,LightGBM,0.008631429071311104,0.0047003652313823965,7,862.6390904017857,0.009798597661220014,17,Cell8,Dataset 2
narrow_375_395,LightGBM,0.00881898845013328,0.0049663708694526335,7,865.8775111607143,0.010012179541644989,17,Cell8,Dataset 2
medium_37_40,LightGBM,0.008957181581863349,0.0049573958249881185,7,865.9282924107143,0.010169080415158212,17,Cell8,Dataset 2
narrow_375_395,RandomForest,0.008651283221801925,0.005338720420671126,7,7365.723074776785,0.010192029744921794,17,Cell8,Dataset 2
very_narrow_38_39,CatBoost,0.009281341040891735,0.005447267650147881,7,192.02594866071428,0.010258262445273768,17,Cell8,Dataset 2
narrow_375_395,KNN,0.009591598644922528,0.005492399596553087,7,55.62388392857143,0.010365915142899954,17,Cell8,Dataset 2
very_narrow_38_39,KNN,0.009612248590681332,0.005473297892437455,7,55.66489955357143,0.010388371332855702,17,Cell8,Dataset 2
medium_37_40,HistGB,0.009186967691033434,0.005172294281359023,7,741.7163783482143,0.010401542559305529,17,Cell8,Dataset 2
very_narrow_38_39,LightGBM,0.009309840976176901,0.005392721716352189,7,861.2159598214286,0.01056843945260854,17,Cell8,Dataset 2
very_narrow_38_39,HistGB,0.009406440058905854,0.005477145826324413,7,736.1450892857143,0.010648614036012,17,Cell8,Dataset 2
medium_37_40,CatBoost,0.009864779753117735,0.005734619131137057,7,184.31919642857142,0.010895073079808271,17,Cell8,Dataset 2
medium_37_40,KNN,0.010267952523609214,0.00619545198557585,7,55.59654017857143,0.011096770943022041,17,Cell8,Dataset 2
narrow_375_395,CatBoost,0.010142335989253792,0.006207700955600018,7,179.99944196428572,0.01119683343446687,17,Cell8,Dataset 2
medium_37_40,SVR-RBF,0.012865165290061346,0.005171565749345373,7,21.419084821428573,0.013665356082040553,17,Cell8,Dataset 2
narrow_375_395,SVR-RBF,0.01320797494021231,0.00621549285191411,7,22.086495535714285,0.014037237075650391,17,Cell8,Dataset 2
